0.287, -1.046, 2.621, 0.000, 0.996, 0.645
0.353, -1.040, 2.605, 0.000, 0.996, 0.629
0.422, -1.041, 2.609, 0.000, 0.996, 0.633
0.491, -1.042, 2.612, 0.000, 0.996, 0.637
0.557, -1.034, 2.590, 0.000, 0.996, 0.613
0.621, -1.025, 2.569, 0.000, 0.996, 0.590
0.698, -1.034, 2.592, 0.000, 0.996, 0.617
0.754, -1.014, 2.540, 0.000, 0.996, 0.562
0.825, -1.013, 2.539, 0.000, 0.996, 0.562
0.899, -1.014, 2.542, 0.000, 0.996, 0.562
0.973, -1.014, 2.542, 0.000, 0.996, 0.566
1.050, -1.016, 2.546, 0.000, 0.996, 0.570
1.117, -1.006, 2.521, 0.000, 0.996, 0.543
1.207, -1.016, 2.546, 0.000, 0.996, 0.570
1.278, -1.008, 2.526, 0.000, 0.996, 0.551
1.351, -1.001, 2.509, 0.000, 0.996, 0.531
-1.692, -1.170, 3.049, 0.000, 0.914, 0.996
-1.569, -1.154, 3.006, 0.000, 0.957, 0.996
-1.456, -1.141, 2.973, 0.000, 0.988, 0.996
-1.327, -1.111, 2.896, 0.000, 0.996, 0.922
-1.000, -0.897, 2.338, 0.000, 0.996, 0.359
-0.892, -0.861, 2.243, 0.000, 0.996, 0.262
-0.817, -0.852, 2.219, 0.000, 0.996, 0.238
-0.756, -0.855, 2.227, 0.000, 0.996, 0.246
-0.715, -0.882, 2.300, 0.000, 0.996, 0.320
-0.621, -0.842, 2.195, 0.000, 0.996, 0.215
-0.569, -0.854, 2.226, 0.000, 0.996, 0.246
-0.507, -0.852, 2.220, 0.000, 0.996, 0.242
-0.442, -0.841, 2.192, 0.000, 0.996, 0.211
-0.381, -0.835, 2.176, 0.000, 0.996, 0.195
-0.316, -0.816, 2.125, 0.000, 0.996, 0.145
-0.272, -0.852, 2.220, 0.000, 0.996, 0.242
-0.265, -1.053, 2.744, 0.000, 0.996, 0.770
-0.150, -0.813, 2.120, 0.000, 0.996, 0.141
-0.119, -1.018, 2.652, 0.000, 0.996, 0.676
-0.041, -0.814, 2.122, 0.000, 0.996, 0.141
0.014, -0.862, 2.248, 0.000, 0.996, 0.270
0.072, -0.863, 2.250, 0.000, 0.996, 0.270
0.130, -0.863, 2.250, 0.000, 0.996, 0.270
0.188, -0.863, 2.248, 0.000, 0.996, 0.270
0.285, -0.999, 2.604, 0.000, 0.996, 0.625
0.352, -0.997, 2.599, 0.000, 0.996, 0.621
0.428, -1.014, 2.644, 0.000, 0.996, 0.668
0.489, -0.998, 2.600, 0.000, 0.996, 0.625
0.561, -1.002, 2.612, 0.000, 0.996, 0.637
0.626, -0.993, 2.588, 0.000, 0.996, 0.613
0.679, -0.967, 2.521, 0.000, 0.996, 0.543
0.750, -0.969, 2.526, 0.000, 0.996, 0.547
0.813, -0.960, 2.502, 0.000, 0.996, 0.523
0.887, -0.962, 2.508, 0.000, 0.996, 0.531
0.979, -0.981, 2.556, 0.000, 0.996, 0.578
1.039, -0.967, 2.519, 0.000, 0.996, 0.543
1.120, -0.970, 2.528, 0.000, 0.996, 0.551
1.195, -0.967, 2.521, 0.000, 0.996, 0.543
1.271, -0.965, 2.514, 0.000, 0.996, 0.535
1.349, -0.961, 2.505, 0.000, 0.996, 0.527
-1.420, -0.943, 2.558, 0.000, 0.996, 0.582
-1.330, -0.939, 2.548, 0.000, 0.996, 0.570
-1.254, -0.943, 2.560, 0.000, 0.996, 0.582
-1.168, -0.939, 2.548, 0.000, 0.996, 0.570
-1.076, -0.927, 2.516, 0.000, 0.996, 0.539
-1.003, -0.929, 2.522, 0.000, 0.996, 0.543
-0.910, -0.910, 2.471, 0.000, 0.996, 0.492
-0.829, -0.900, 2.442, 0.000, 0.996, 0.465
-0.732, -0.867, 2.353, 0.000, 0.996, 0.375
-0.686, -0.893, 2.422, 0.000, 0.996, 0.445
-0.608, -0.877, 2.381, 0.000, 0.996, 0.402
-0.525, -0.846, 2.297, 0.000, 0.996, 0.316
-0.484, -0.884, 2.400, 0.000, 0.996, 0.422
-0.375, -0.789, 2.142, 0.000, 0.996, 0.164
-0.346, -0.859, 2.330, 0.000, 0.996, 0.352
-0.283, -0.851, 2.309, 0.000, 0.996, 0.328
-0.223, -0.853, 2.314, 0.000, 0.996, 0.336
-0.154, -0.805, 2.184, 0.000, 0.996, 0.203
-0.101, -0.832, 2.257, 0.000, 0.996, 0.277
-0.042, -0.796, 2.160, 0.000, 0.996, 0.180
0.014, -0.820, 2.226, 0.000, 0.996, 0.246
0.073, -0.837, 2.270, 0.000, 0.996, 0.293
0.128, -0.814, 2.210, 0.000, 0.996, 0.230
0.181, -0.798, 2.165, 0.000, 0.996, 0.184
0.237, -0.799, 2.169, 0.000, 0.996, 0.191
0.296, -0.804, 2.181, 0.000, 0.996, 0.203
0.358, -0.815, 2.213, 0.000, 0.996, 0.234
0.405, -0.793, 2.152, 0.000, 0.996, 0.172
0.468, -0.802, 2.177, 0.000, 0.996, 0.195
0.535, -0.816, 2.214, 0.000, 0.996, 0.234
0.574, -0.786, 2.133, 0.000, 0.996, 0.152
0.626, -0.776, 2.107, 0.000, 0.996, 0.129
0.701, -0.794, 2.156, 0.000, 0.996, 0.176
0.783, -0.816, 2.213, 0.000, 0.996, 0.234
0.819, -0.789, 2.140, 0.000, 0.996, 0.160
0.861, -0.769, 2.088, 0.000, 0.996, 0.105
0.936, -0.779, 2.114, 0.000, 0.996, 0.133
0.990, -0.770, 2.089, 0.000, 0.996, 0.109
1.032, -0.752, 2.040, 0.000, 0.996, 0.059
1.122, -0.768, 2.084, 0.000, 0.996, 0.105
-1.465, -0.933, 2.640, 0.000, 0.996, 0.664
-1.363, -0.923, 2.612, 0.000, 0.996, 0.637
-1.262, -0.911, 2.577, 0.000, 0.996, 0.602
-1.172, -0.904, 2.558, 0.000, 0.996, 0.582
-1.089, -0.900, 2.547, 0.000, 0.996, 0.570
-1.002, -0.890, 2.519, 0.000, 0.996, 0.543
-0.939, -0.901, 2.551, 0.000, 0.996, 0.574
-0.857, -0.893, 2.526, 0.000, 0.996, 0.547
-0.747, -0.849, 2.401, 0.000, 0.996, 0.422
-0.700, -0.875, 2.475, 0.000, 0.996, 0.496
-0.609, -0.842, 2.383, 0.000, 0.996, 0.406
-0.534, -0.826, 2.337, 0.000, 0.996, 0.359
-0.485, -0.850, 2.405, 0.000, 0.996, 0.426
-0.398, -0.803, 2.273, 0.000, 0.996, 0.293
-0.354, -0.842, 2.382, 0.000, 0.996, 0.402
-0.292, -0.843, 2.385, 0.000, 0.996, 0.406
-0.230, -0.844, 2.388, 0.000, 0.996, 0.410
-0.164, -0.822, 2.327, 0.000, 0.996, 0.348
-0.105, -0.829, 2.346, 0.000, 0.996, 0.367
-0.042, -0.771, 2.181, 0.000, 0.996, 0.199
0.015, -0.820, 2.320, 0.000, 0.996, 0.340
0.073, -0.809, 2.289, 0.000, 0.996, 0.312
0.132, -0.809, 2.290, 0.000, 0.996, 0.312
0.190, -0.804, 2.276, 0.000, 0.996, 0.297
0.249, -0.805, 2.278, 0.000, 0.996, 0.297
0.307, -0.800, 2.264, 0.000, 0.996, 0.285
0.368, -0.804, 2.275, 0.000, 0.996, 0.297
0.423, -0.795, 2.249, 0.000, 0.996, 0.270
0.480, -0.790, 2.235, 0.000, 0.996, 0.254
0.537, -0.784, 2.218, 0.000, 0.996, 0.238
0.614, -0.806, 2.280, 0.000, 0.996, 0.301
0.671, -0.799, 2.260, 0.000, 0.996, 0.281
0.723, -0.786, 2.225, 0.000, 0.996, 0.246
0.784, -0.783, 2.216, 0.000, 0.996, 0.238
0.842, -0.777, 2.198, 0.000, 0.996, 0.219
0.917, -0.786, 2.223, 0.000, 0.996, 0.242
0.988, -0.788, 2.230, 0.000, 0.996, 0.250
1.051, -0.783, 2.217, 0.000, 0.996, 0.238
1.117, -0.781, 2.208, 0.000, 0.996, 0.230
1.185, -0.778, 2.201, 0.000, 0.996, 0.223
-1.424, -0.868, 2.565, 0.000, 0.996, 0.590
-1.349, -0.875, 2.585, 0.000, 0.996, 0.609
-1.248, -0.863, 2.548, 0.000, 0.996, 0.570
-1.183, -0.874, 2.581, 0.000, 0.996, 0.605
-1.083, -0.857, 2.533, 0.000, 0.996, 0.555
-1.010, -0.860, 2.539, 0.000, 0.996, 0.562
-0.927, -0.852, 2.517, 0.000, 0.996, 0.539
-0.857, -0.855, 2.527, 0.000, 0.996, 0.551
-0.737, -0.803, 2.371, 0.000, 0.996, 0.395
-0.699, -0.836, 2.470, 0.000, 0.996, 0.492
-0.613, -0.813, 2.401, 0.000, 0.996, 0.422
-0.541, -0.802, 2.368, 0.000, 0.996, 0.391
-0.487, -0.818, 2.416, 0.000, 0.996, 0.438
-0.413, -0.799, 2.360, 0.000, 0.996, 0.383
-0.351, -0.800, 2.364, 0.000, 0.996, 0.387
-0.294, -0.812, 2.400, 0.000, 0.996, 0.422
-0.230, -0.806, 2.382, 0.000, 0.996, 0.402
-0.165, -0.791, 2.337, 0.000, 0.996, 0.359
-0.106, -0.795, 2.349, 0.000, 0.996, 0.371
-0.042, -0.738, 2.180, 0.000, 0.996, 0.199
0.015, -0.788, 2.328, 0.000, 0.996, 0.352
0.074, -0.779, 2.301, 0.000, 0.996, 0.324
0.133, -0.779, 2.302, 0.000, 0.996, 0.324
0.190, -0.770, 2.274, 0.000, 0.996, 0.297
0.248, -0.766, 2.263, 0.000, 0.996, 0.285
0.306, -0.764, 2.258, 0.000, 0.996, 0.277
0.361, -0.756, 2.234, 0.000, 0.996, 0.254
0.425, -0.764, 2.257, 0.000, 0.996, 0.277
0.488, -0.769, 2.272, 0.000, 0.996, 0.293
0.542, -0.758, 2.239, 0.000, 0.996, 0.262
0.598, -0.752, 2.220, 0.000, 0.996, 0.242
0.662, -0.755, 2.230, 0.000, 0.996, 0.250
0.730, -0.761, 2.247, 0.000, 0.996, 0.270
0.785, -0.751, 2.219, 0.000, 0.996, 0.238
0.843, -0.745, 2.201, 0.000, 0.996, 0.223
0.919, -0.754, 2.227, 0.000, 0.996, 0.246
0.980, -0.749, 2.213, 0.000, 0.996, 0.234
1.050, -0.750, 2.215, 0.000, 0.996, 0.234
1.092, -0.731, 2.160, 0.000, 0.996, 0.180
1.199, -0.754, 2.226, 0.000, 0.996, 0.246
-1.467, -0.856, 2.644, 0.000, 0.996, 0.668
-1.357, -0.842, 2.600, 0.000, 0.996, 0.621
-1.267, -0.837, 2.586, 0.000, 0.996, 0.609
-1.178, -0.832, 2.569, 0.000, 0.996, 0.594
-1.091, -0.826, 2.552, 0.000, 0.996, 0.574
-1.003, -0.817, 2.523, 0.000, 0.996, 0.547
-0.925, -0.814, 2.513, 0.000, 0.996, 0.535
-0.839, -0.800, 2.471, 0.000, 0.996, 0.492
-0.742, -0.773, 2.386, 0.000, 0.996, 0.406
-0.696, -0.796, 2.459, 0.000, 0.996, 0.480
-0.602, -0.762, 2.355, 0.000, 0.996, 0.375
-0.549, -0.779, 2.405, 0.000, 0.996, 0.426
-0.490, -0.787, 2.431, 0.000, 0.996, 0.453
-0.422, -0.780, 2.410, 0.000, 0.996, 0.434
-0.353, -0.770, 2.378, 0.000, 0.996, 0.398
-0.292, -0.772, 2.385, 0.000, 0.996, 0.406
-0.231, -0.775, 2.395, 0.000, 0.996, 0.418
-0.164, -0.752, 2.322, 0.000, 0.996, 0.344
-0.106, -0.763, 2.356, 0.000, 0.996, 0.379
-0.043, -0.722, 2.231, 0.000, 0.996, 0.250
0.015, -0.750, 2.317, 0.000, 0.996, 0.340
0.074, -0.751, 2.321, 0.000, 0.996, 0.344
0.135, -0.757, 2.338, 0.000, 0.996, 0.359
0.192, -0.742, 2.293, 0.000, 0.996, 0.312
0.249, -0.737, 2.275, 0.000, 0.996, 0.297
0.310, -0.740, 2.287, 0.000, 0.996, 0.309
0.370, -0.741, 2.290, 0.000, 0.996, 0.312
0.427, -0.734, 2.268, 0.000, 0.996, 0.289
0.484, -0.729, 2.253, 0.000, 0.996, 0.273
0.541, -0.724, 2.237, 0.000, 0.996, 0.258
0.604, -0.727, 2.245, 0.000, 0.996, 0.266
0.663, -0.722, 2.231, 0.000, 0.996, 0.254
0.722, -0.719, 2.220, 0.000, 0.996, 0.242
0.782, -0.715, 2.210, 0.000, 0.996, 0.230
0.854, -0.723, 2.232, 0.000, 0.996, 0.254
0.915, -0.718, 2.218, 0.000, 0.996, 0.238
0.980, -0.716, 2.212, 0.000, 0.996, 0.234
1.038, -0.709, 2.190, 0.000, 0.996, 0.211
1.113, -0.713, 2.202, 0.000, 0.996, 0.223
1.180, -0.709, 2.191, 0.000, 0.996, 0.211
-1.449, -0.807, 2.610, 0.000, 0.996, 0.633
-1.358, -0.804, 2.601, 0.000, 0.996, 0.625
-1.258, -0.794, 2.569, 0.000, 0.996, 0.590
-1.173, -0.791, 2.558, 0.000, 0.996, 0.582
-1.087, -0.786, 2.542, 0.000, 0.996, 0.566
-1.012, -0.787, 2.545, 0.000, 0.996, 0.566
-0.927, -0.778, 2.517, 0.000, 0.996, 0.539
-0.849, -0.773, 2.502, 0.000, 0.996, 0.523
-0.740, -0.736, 2.380, 0.000, 0.996, 0.402
-0.698, -0.763, 2.468, 0.000, 0.996, 0.488
-0.587, -0.711, 2.299, 0.000, 0.996, 0.320
-0.549, -0.743, 2.403, 0.000, 0.996, 0.426
-0.485, -0.744, 2.408, 0.000, 0.996, 0.430
-0.422, -0.745, 2.410, 0.000, 0.996, 0.434
-0.356, -0.741, 2.397, 0.000, 0.996, 0.418
-0.294, -0.741, 2.397, 0.000, 0.996, 0.418
-0.230, -0.735, 2.378, 0.000, 0.996, 0.398
-0.165, -0.722, 2.336, 0.000, 0.996, 0.355
-0.104, -0.715, 2.315, 0.000, 0.996, 0.336
-0.043, -0.686, 2.219, 0.000, 0.996, 0.238
0.015, -0.718, 2.322, 0.000, 0.996, 0.344
0.073, -0.706, 2.285, 0.000, 0.996, 0.305
0.131, -0.701, 2.270, 0.000, 0.996, 0.289
0.191, -0.706, 2.285, 0.000, 0.996, 0.305
0.245, -0.692, 2.240, 0.000, 0.996, 0.262
0.306, -0.698, 2.257, 0.000, 0.996, 0.277
0.361, -0.691, 2.235, 0.000, 0.996, 0.254
0.418, -0.687, 2.224, 0.000, 0.996, 0.246
0.481, -0.691, 2.237, 0.000, 0.996, 0.258
0.543, -0.694, 2.245, 0.000, 0.996, 0.266
0.598, -0.687, 2.222, 0.000, 0.996, 0.242
0.658, -0.685, 2.216, 0.000, 0.996, 0.238
0.715, -0.680, 2.199, 0.000, 0.996, 0.219
0.781, -0.682, 2.208, 0.000, 0.996, 0.227
0.843, -0.680, 2.201, 0.000, 0.996, 0.223
0.907, -0.680, 2.199, 0.000, 0.996, 0.219
0.968, -0.675, 2.185, 0.000, 0.996, 0.203
1.040, -0.678, 2.194, 0.000, 0.996, 0.215
1.100, -0.672, 2.176, 0.000, 0.996, 0.195
1.173, -0.674, 2.179, 0.000, 0.996, 0.199
-1.449, -0.769, 2.611, 0.000, 0.996, 0.633
-1.349, -0.761, 2.585, 0.000, 0.996, 0.609
-1.270, -0.764, 2.593, 0.000, 0.996, 0.617
-1.192, -0.766, 2.600, 0.000, 0.996, 0.625
-1.095, -0.754, 2.560, 0.000, 0.996, 0.582
-1.001, -0.741, 2.517, 0.000, 0.996, 0.539
-0.938, -0.750, 2.547, 0.000, 0.996, 0.570
-0.850, -0.738, 2.506, 0.000, 0.996, 0.527
-0.753, -0.713, 2.421, 0.000, 0.996, 0.441
-0.699, -0.728, 2.470, 0.000, 0.996, 0.492
-0.592, -0.682, 2.316, 0.000, 0.996, 0.336
-0.553, -0.714, 2.423, 0.000, 0.996, 0.445
-0.486, -0.710, 2.412, 0.000, 0.996, 0.434
-0.423, -0.713, 2.420, 0.000, 0.996, 0.441
-0.355, -0.704, 2.389, 0.000, 0.996, 0.410
-0.291, -0.701, 2.379, 0.000, 0.996, 0.398
-0.230, -0.702, 2.384, 0.000, 0.996, 0.406
-0.168, -0.701, 2.380, 0.000, 0.996, 0.402
-0.104, -0.683, 2.318, 0.000, 0.996, 0.340
-0.044, -0.666, 2.260, 0.000, 0.996, 0.281
0.015, -0.685, 2.327, 0.000, 0.996, 0.348
0.074, -0.677, 2.297, 0.000, 0.996, 0.316
0.132, -0.673, 2.284, 0.000, 0.996, 0.305
0.191, -0.674, 2.288, 0.000, 0.996, 0.309
0.250, -0.674, 2.288, 0.000, 0.996, 0.309
0.306, -0.664, 2.256, 0.000, 0.996, 0.277
0.364, -0.664, 2.253, 0.000, 0.996, 0.273
0.421, -0.658, 2.235, 0.000, 0.996, 0.254
0.477, -0.654, 2.220, 0.000, 0.996, 0.242
0.542, -0.660, 2.240, 0.000, 0.996, 0.262
0.599, -0.656, 2.226, 0.000, 0.996, 0.246
0.658, -0.653, 2.216, 0.000, 0.996, 0.238
0.724, -0.656, 2.228, 0.000, 0.996, 0.250
0.784, -0.653, 2.217, 0.000, 0.996, 0.238
0.849, -0.653, 2.218, 0.000, 0.996, 0.238
0.907, -0.648, 2.199, 0.000, 0.996, 0.219
0.976, -0.649, 2.205, 0.000, 0.996, 0.227
1.044, -0.649, 2.203, 0.000, 0.996, 0.223
1.114, -0.649, 2.203, 0.000, 0.996, 0.223
1.165, -0.637, 2.164, 0.000, 0.996, 0.184
-1.465, -0.739, 2.639, 0.000, 0.996, 0.664
-1.360, -0.730, 2.606, 0.000, 0.996, 0.629
-1.268, -0.725, 2.589, 0.000, 0.996, 0.613
-1.189, -0.727, 2.595, 0.000, 0.996, 0.617
-1.092, -0.715, 2.554, 0.000, 0.996, 0.578
-1.007, -0.709, 2.532, 0.000, 0.996, 0.555
-0.932, -0.709, 2.531, 0.000, 0.996, 0.555
-0.847, -0.699, 2.495, 0.000, 0.996, 0.516
-0.737, -0.664, 2.371, 0.000, 0.996, 0.395
-0.698, -0.691, 2.468, 0.000, 0.996, 0.488
-0.586, -0.642, 2.293, 0.000, 0.996, 0.316
-0.562, -0.690, 2.462, 0.000, 0.996, 0.484
-0.490, -0.681, 2.432, 0.000, 0.996, 0.453
-0.419, -0.670, 2.393, 0.000, 0.996, 0.414
-0.357, -0.673, 2.404, 0.000, 0.996, 0.426
-0.293, -0.671, 2.395, 0.000, 0.996, 0.418
-0.227, -0.660, 2.357, 0.000, 0.996, 0.379
-0.167, -0.663, 2.367, 0.000, 0.996, 0.391
-0.105, -0.655, 2.339, 0.000, 0.996, 0.359
-0.044, -0.643, 2.297, 0.000, 0.996, 0.316
0.015, -0.652, 2.328, 0.000, 0.996, 0.352
0.074, -0.649, 2.316, 0.000, 0.996, 0.336
0.133, -0.643, 2.297, 0.000, 0.996, 0.316
0.191, -0.639, 2.280, 0.000, 0.996, 0.301
0.249, -0.638, 2.276, 0.000, 0.996, 0.297
0.311, -0.642, 2.293, 0.000, 0.996, 0.312
0.363, -0.628, 2.242, 0.000, 0.996, 0.262
0.421, -0.627, 2.237, 0.000, 0.996, 0.258
0.482, -0.628, 2.243, 0.000, 0.996, 0.262
0.532, -0.616, 2.200, 0.000, 0.996, 0.219
0.601, -0.625, 2.232, 0.000, 0.996, 0.254
0.662, -0.624, 2.228, 0.000, 0.996, 0.250
0.725, -0.625, 2.230, 0.000, 0.996, 0.250
0.777, -0.615, 2.197, 0.000, 0.996, 0.219
0.842, -0.616, 2.199, 0.000, 0.996, 0.219
0.910, -0.618, 2.205, 0.000, 0.996, 0.227
0.971, -0.614, 2.192, 0.000, 0.996, 0.211
1.034, -0.611, 2.183, 0.000, 0.996, 0.203
1.109, -0.614, 2.192, 0.000, 0.996, 0.215
1.184, -0.616, 2.199, 0.000, 0.996, 0.219
-1.482, -0.710, 2.670, 0.000, 0.996, 0.695
-1.380, -0.703, 2.643, 0.000, 0.996, 0.668
-1.312, -0.712, 2.679, 0.000, 0.996, 0.703
-1.210, -0.702, 2.640, 0.000, 0.996, 0.664
-1.114, -0.693, 2.605, 0.000, 0.996, 0.629
-1.027, -0.687, 2.584, 0.000, 0.996, 0.605
-0.955, -0.689, 2.593, 0.000, 0.996, 0.617
-0.866, -0.678, 2.552, 0.000, 0.996, 0.574
-0.759, -0.649, 2.442, 0.000, 0.996, 0.465
-0.716, -0.673, 2.531, 0.000, 0.996, 0.555
-0.579, -0.602, 2.266, 0.000, 0.996, 0.289
-0.563, -0.655, 2.466, 0.000, 0.996, 0.488
-0.494, -0.652, 2.453, 0.000, 0.996, 0.477
-0.432, -0.656, 2.468, 0.000, 0.996, 0.492
-0.362, -0.647, 2.436, 0.000, 0.996, 0.457
-0.298, -0.648, 2.436, 0.000, 0.996, 0.457
-0.236, -0.650, 2.447, 0.000, 0.996, 0.469
-0.171, -0.645, 2.426, 0.000, 0.996, 0.449
-0.106, -0.624, 2.349, 0.000, 0.996, 0.371
-0.044, -0.609, 2.290, 0.000, 0.996, 0.312
0.015, -0.624, 2.346, 0.000, 0.996, 0.367
0.074, -0.611, 2.299, 0.000, 0.996, 0.320
0.133, -0.610, 2.297, 0.000, 0.996, 0.316
0.191, -0.607, 2.283, 0.000, 0.996, 0.305
0.251, -0.609, 2.291, 0.000, 0.996, 0.312
0.312, -0.612, 2.301, 0.000, 0.996, 0.320
0.371, -0.609, 2.291, 0.000, 0.996, 0.312
0.428, -0.604, 2.273, 0.000, 0.996, 0.293
0.490, -0.606, 2.279, 0.000, 0.996, 0.301
0.544, -0.598, 2.248, 0.000, 0.996, 0.270
0.611, -0.604, 2.271, 0.000, 0.996, 0.293
0.667, -0.597, 2.245, 0.000, 0.996, 0.266
0.729, -0.596, 2.243, 0.000, 0.996, 0.262
0.784, -0.589, 2.218, 0.000, 0.996, 0.238
0.859, -0.597, 2.244, 0.000, 0.996, 0.266
0.916, -0.590, 2.220, 0.000, 0.996, 0.242
0.980, -0.588, 2.214, 0.000, 0.996, 0.234
1.053, -0.590, 2.221, 0.000, 0.996, 0.242
1.124, -0.591, 2.223, 0.000, 0.996, 0.242
1.197, -0.591, 2.223, 0.000, 0.996, 0.242
-1.566, -0.710, 2.821, 0.000, 0.996, 0.848
-1.433, -0.691, 2.746, 0.000, 0.996, 0.770
-1.331, -0.684, 2.717, 0.000, 0.996, 0.742
-1.241, -0.681, 2.707, 0.000, 0.996, 0.730
-1.146, -0.674, 2.679, 0.000, 0.996, 0.703
-1.068, -0.676, 2.687, 0.000, 0.996, 0.711
-0.978, -0.668, 2.656, 0.000, 0.996, 0.680
-0.897, -0.665, 2.643, 0.000, 0.996, 0.668
-0.742, -0.601, 2.387, 0.000, 0.996, 0.410
-0.739, -0.657, 2.611, 0.000, 0.996, 0.633
-0.585, -0.576, 2.289, 0.000, 0.996, 0.309
-0.586, -0.646, 2.567, 0.000, 0.996, 0.590
-0.515, -0.642, 2.554, 0.000, 0.996, 0.578
-0.444, -0.638, 2.537, 0.000, 0.996, 0.559
-0.371, -0.629, 2.500, 0.000, 0.996, 0.523
-0.306, -0.629, 2.501, 0.000, 0.996, 0.523
-0.238, -0.620, 2.465, 0.000, 0.996, 0.488
-0.176, -0.628, 2.495, 0.000, 0.996, 0.520
-0.110, -0.614, 2.440, 0.000, 0.996, 0.461
-0.045, -0.594, 2.360, 0.000, 0.996, 0.383
0.015, -0.601, 2.389, 0.000, 0.996, 0.410
0.074, -0.578, 2.297, 0.000, 0.996, 0.316
0.132, -0.575, 2.284, 0.000, 0.996, 0.305
0.192, -0.577, 2.292, 0.000, 0.996, 0.312
0.262, -0.601, 2.389, 0.000, 0.996, 0.410
0.323, -0.599, 2.381, 0.000, 0.996, 0.402
0.390, -0.607, 2.413, 0.000, 0.996, 0.434
0.451, -0.603, 2.398, 0.000, 0.996, 0.418
0.504, -0.590, 2.347, 0.000, 0.996, 0.367
0.560, -0.582, 2.314, 0.000, 0.996, 0.336
0.632, -0.591, 2.347, 0.000, 0.996, 0.367
0.689, -0.584, 2.322, 0.000, 0.996, 0.344
0.751, -0.582, 2.311, 0.000, 0.996, 0.332
0.814, -0.579, 2.301, 0.000, 0.996, 0.324
