0.692, -0.870, 2.570, 0.000, 0.996, 0.566
0.730, -0.833, 2.460, 0.000, 0.996, 0.457
0.772, -0.804, 2.374, 0.000, 0.996, 0.371
0.812, -0.777, 2.296, 0.000, 0.996, 0.293
0.858, -0.759, 2.241, 0.000, 0.996, 0.238
0.888, -0.729, 2.153, 0.000, 0.996, 0.152
0.924, -0.706, 2.086, 0.000, 0.996, 0.082
0.948, -0.677, 2.001, 0.000, 0.996, 0.000
0.996, -0.667, 1.970, 0.027, 0.996, 0.000
1.034, -0.650, 1.921, 0.078, 0.996, 0.000
-1.427, -0.832, 2.571, 0.000, 0.996, 0.566
-1.442, -0.894, 2.762, 0.000, 0.996, 0.758
-1.262, -0.834, 2.577, 0.000, 0.996, 0.574
-1.199, -0.847, 2.617, 0.000, 0.996, 0.613
-1.118, -0.847, 2.615, 0.000, 0.996, 0.609
-1.050, -0.855, 2.641, 0.000, 0.996, 0.637
-0.985, -0.866, 2.675, 0.000, 0.996, 0.672
-0.908, -0.866, 2.675, 0.000, 0.996, 0.672
-0.845, -0.880, 2.717, 0.000, 0.996, 0.711
-0.768, -0.878, 2.712, 0.000, 0.996, 0.707
-0.705, -0.893, 2.760, 0.000, 0.996, 0.754
-0.630, -0.894, 2.761, 0.000, 0.996, 0.754
-0.558, -0.897, 2.770, 0.000, 0.996, 0.766
-0.501, -0.927, 2.864, 0.000, 0.996, 0.859
-0.422, -0.919, 2.839, 0.000, 0.996, 0.832
-0.351, -0.929, 2.869, 0.000, 0.996, 0.863
-0.281, -0.942, 2.910, 0.000, 0.996, 0.902
-0.206, -0.941, 2.908, 0.000, 0.996, 0.902
-0.136, -0.982, 3.034, 0.000, 0.961, 0.996
-0.058, -0.979, 3.024, 0.000, 0.969, 0.996
0.020, -0.985, 3.042, 0.000, 0.953, 0.996
0.099, -0.994, 3.072, 0.000, 0.922, 0.996
0.177, -0.993, 3.068, 0.000, 0.926, 0.996
0.261, -1.012, 3.125, 0.000, 0.871, 0.996
0.347, -1.027, 3.173, 0.000, 0.820, 0.996
0.432, -1.032, 3.186, 0.000, 0.809, 0.996
0.522, -1.045, 3.227, 0.000, 0.770, 0.996
0.612, -1.053, 3.253, 0.000, 0.742, 0.996
0.591, -0.890, 2.750, 0.000, 0.996, 0.746
0.636, -0.851, 2.628, 0.000, 0.996, 0.625
0.690, -0.830, 2.563, 0.000, 0.996, 0.559
0.723, -0.789, 2.436, 0.000, 0.996, 0.434
0.773, -0.769, 2.377, 0.000, 0.996, 0.375
0.810, -0.742, 2.291, 0.000, 0.996, 0.289
0.853, -0.721, 2.227, 0.000, 0.996, 0.223
0.885, -0.694, 2.145, 0.000, 0.996, 0.145
0.918, -0.671, 2.073, 0.000, 0.996, 0.070
0.960, -0.656, 2.026, 0.000, 0.996, 0.023
0.996, -0.638, 1.970, 0.027, 0.996, 0.000
1.019, -0.613, 1.892, 0.105, 0.996, 0.000
-1.427, -0.795, 2.571, 0.000, 0.996, 0.566
-1.408, -0.834, 2.698, 0.000, 0.996, 0.695
-1.258, -0.794, 2.568, 0.000, 0.996, 0.562
-1.198, -0.808, 2.614, 0.000, 0.996, 0.609
-1.133, -0.819, 2.651, 0.000, 0.996, 0.645
-1.058, -0.822, 2.660, 0.000, 0.996, 0.656
-0.996, -0.836, 2.705, 0.000, 0.996, 0.699
-0.930, -0.847, 2.741, 0.000, 0.996, 0.734
-0.847, -0.842, 2.725, 0.000, 0.996, 0.719
-0.781, -0.852, 2.758, 0.000, 0.996, 0.754
-0.717, -0.867, 2.806, 0.000, 0.996, 0.801
-0.641, -0.868, 2.809, 0.000, 0.996, 0.805
-0.564, -0.865, 2.800, 0.000, 0.996, 0.793
-0.493, -0.871, 2.819, 0.000, 0.996, 0.812
-0.428, -0.889, 2.878, 0.000, 0.996, 0.871
-0.359, -0.906, 2.931, 0.000, 0.996, 0.926
-0.284, -0.909, 2.940, 0.000, 0.996, 0.934
-0.211, -0.923, 2.987, 0.000, 0.996, 0.980
-0.136, -0.933, 3.017, 0.000, 0.977, 0.996
-0.058, -0.929, 3.005, 0.000, 0.988, 0.996
0.020, -0.950, 3.074, 0.000, 0.922, 0.996
0.099, -0.951, 3.076, 0.000, 0.918, 0.996
0.180, -0.963, 3.115, 0.000, 0.879, 0.996
0.262, -0.967, 3.130, 0.000, 0.863, 0.996
0.349, -0.986, 3.191, 0.000, 0.805, 0.996
0.433, -0.988, 3.196, 0.000, 0.801, 0.996
0.523, -0.999, 3.233, 0.000, 0.762, 0.996
0.616, -1.012, 3.274, 0.000, 0.723, 0.996
0.587, -0.844, 2.732, 0.000, 0.996, 0.727
0.634, -0.811, 2.623, 0.000, 0.996, 0.617
0.687, -0.789, 2.553, 0.000, 0.996, 0.551
0.732, -0.762, 2.466, 0.000, 0.996, 0.461
0.769, -0.731, 2.365, 0.000, 0.996, 0.363
0.811, -0.709, 2.294, 0.000, 0.996, 0.289
0.850, -0.686, 2.219, 0.000, 0.996, 0.215
0.889, -0.666, 2.156, 0.000, 0.996, 0.152
0.924, -0.645, 2.086, 0.000, 0.996, 0.082
0.958, -0.625, 2.022, 0.000, 0.996, 0.020
0.996, -0.609, 1.969, 0.027, 0.996, 0.000
1.020, -0.585, 1.894, 0.102, 0.996, 0.000
-1.435, -0.762, 2.586, 0.000, 0.996, 0.582
-1.386, -0.782, 2.656, 0.000, 0.996, 0.652
-1.270, -0.764, 2.593, 0.000, 0.996, 0.590
-1.236, -0.794, 2.697, 0.000, 0.996, 0.691
-1.128, -0.777, 2.639, 0.000, 0.996, 0.633
-1.062, -0.786, 2.670, 0.000, 0.996, 0.664
-0.991, -0.793, 2.691, 0.000, 0.996, 0.688
-0.929, -0.807, 2.738, 0.000, 0.996, 0.734
-0.855, -0.810, 2.749, 0.000, 0.996, 0.746
-0.790, -0.822, 2.792, 0.000, 0.996, 0.785
-0.714, -0.823, 2.795, 0.000, 0.996, 0.789
-0.640, -0.826, 2.804, 0.000, 0.996, 0.801
-0.572, -0.836, 2.839, 0.000, 0.996, 0.832
-0.503, -0.846, 2.874, 0.000, 0.996, 0.867
-0.425, -0.842, 2.859, 0.000, 0.996, 0.855
-0.361, -0.869, 2.951, 0.000, 0.996, 0.945
-0.287, -0.875, 2.972, 0.000, 0.996, 0.965
-0.213, -0.888, 3.015, 0.000, 0.980, 0.996
-0.136, -0.892, 3.028, 0.000, 0.965, 0.996
-0.058, -0.893, 3.033, 0.000, 0.961, 0.996
0.020, -0.911, 3.094, 0.000, 0.898, 0.996
0.101, -0.923, 3.134, 0.000, 0.859, 0.996
0.182, -0.929, 3.154, 0.000, 0.840, 0.996
0.263, -0.927, 3.149, 0.000, 0.848, 0.996
0.351, -0.945, 3.207, 0.000, 0.789, 0.996
0.435, -0.944, 3.206, 0.000, 0.789, 0.996
0.526, -0.958, 3.252, 0.000, 0.742, 0.996
0.542, -0.848, 2.880, 0.000, 0.996, 0.875
0.585, -0.802, 2.723, 0.000, 0.996, 0.719
